date(yyyymmdd),hour,minute,5-min dir,5-min speed
20190312, 3,45,271,  4.08
20190312, 3,50,278,  3.57
20190312, 3,55,274,  3.06
20190312, 3,60,251,  3.57
20190312, 4, 5,268,  3.57
20190312, 4,10,258,  4.08
20190312, 4,15,259,  4.59
20190312, 4,20,266,  4.08
20190312, 4,25,281,  4.59
20190312, 4,30,277,  4.08
20190312, 4,35,279,  2.55
20190312, 4,40,284,  3.06
20190312, 4,45,274,  2.04
20190312, 4,50,279,  1.53
20190312, 4,55,276,  2.55
20190312, 5,10,138,  4.59
20190312, 5,15,144,  4.08
20190312, 5,20,130,  4.08
20190312, 5,25,148,  4.08
20190312, 5,30,161,  4.08
20190312, 5,35,168,  2.55
20190312, 5,40,182,  3.06
20190312, 5,45,222,  2.04
20190312, 5,50,313,  2.55
20190312, 5,60,272,  2.55
20190312, 6, 5,303,  2.55
20190312, 6,10,266,  2.04
20190312, 6,15,231,  3.06
20190312, 6,20,223,  3.06
20190312, 6,25,217,  3.06
20190312, 6,30,204,  2.55
20190312, 6,35,209,  2.04
20190312, 6,45,306,  2.04
20190312, 6,50,294,  2.04
20190312, 6,55,277,  2.55
20190312, 6,60,298,  1.53
20190312, 7,15,146,  2.04
20190312, 7,20,138,  2.55
20190312, 7,25,150,  2.55
20190312, 7,30,147,  2.55
20190312, 7,35,172,  2.04
20190312, 7,40,170,  3.06
20190312, 7,45,159,  2.55
20190312, 7,50,166,  2.55
20190312, 7,55,183,  2.04
20190312, 7,60,174,  2.55
20190312, 8, 5,169,  2.55
20190312, 8,10,181,  2.55
20190312, 8,15,161,  2.55
20190312, 8,20,161,  2.55
20190312, 8,25,150,  2.55
20190312, 8,30,120,  1.53
20190312, 8,40,120,  2.55
20190312, 8,45,142,  2.04
20190312, 8,50,157,  2.55
20190312, 8,55,184,  2.04
20190312, 8,60,200,  2.55
20190312, 9, 5,201,  3.06
20190312, 9,10,211,  2.55
20190312, 9,15,208,  3.57
20190312, 9,20,216,  3.57
20190312, 9,25,217,  4.08
20190312, 9,30,234,  3.57
20190312, 9,35,242,  4.08
20190312, 9,40,247,  3.06
20190312, 9,45,249,  3.57
20190312, 9,50,291,  4.08
20190312, 9,55,314,  3.06
20190312, 9,60,277,  3.57
20190312,10, 5,294,  3.57
20190312,10,10,278,  3.57
20190312,10,15,294,  3.57
20190312,10,20,289,  3.57
20190312,10,25,286,  3.57
20190312,10,30,258,  3.57
20190312,10,35,273,  3.57
20190312,10,40,277,  4.08
20190312,10,45,273,  3.57
20190312,10,50,262,  3.57
20190312,10,55,256,  3.06
20190312,10,60,251,  2.55
20190312,11, 5,247,  3.57
20190312,11,10,236,  2.55
20190312,11,15,268,  1.53
20190312,11,20,253,  2.04
20190312,11,25,269,  2.55
20190312,11,30,250,  3.57
20190312,11,35,257,  3.06
20190312,11,40,244,  3.06
20190312,11,45,246,  3.06
20190312,11,50,243,  3.57
20190312,11,55,272,  4.08
20190312,11,60,229,  3.06
20190312,12,10,233,  2.55
20190312,12,30,243,  3.57
20190312,12,35,268,  3.57
20190312,12,40,234,  2.04
20190312,12,45,250,  3.57
20190312,12,55,304,  3.06
20190312,12,60,294,  2.04
20190312,13,30,279,  2.04
20190312,13,40,272,  2.04
20190312,13,55,273,  2.55
20190312,13,60,250,  4.08
20190312,14,10,251,  2.55
20190312,14,20,233,  1.53
20190312,14,25,334,  1.53
20190312,14,35,288,  1.53
20190312,14,40,251,  2.55
20190312,15,20, 48,  2.04
20190312,15,30, 43,  2.55
20190312,15,50, 71,  2.04
20190312,15,60, 23,  4.08
20190312,16, 5, 10,  2.55
20190312,16,10,347,  2.04
20190312,16,15,  7,  2.55
20190312,16,20, 31,  4.08
20190312,16,25, 28,  3.57
20190312,16,30, 37,  2.55
20190312,16,35, 61,  3.06
20190312,16,40, 90,  2.55
20190312,16,45, 67,  4.08
20190312,16,50, 72,  3.57
20190312,16,55, 63,  3.06
20190312,16,60, 98,  3.57
20190312,17, 5, 83,  3.06
20190312,17,10, 67,  3.57
20190312,17,15, 83,  6.12
20190312,17,20, 76,  6.12
20190312,17,25, 74,  5.10
20190312,17,30, 82,  5.61
20190312,17,35, 90,  5.61
20190312,17,40, 87,  5.61
20190312,17,45, 84,  5.61
20190312,17,50, 77,  5.61
20190312,17,55, 82,  5.10
20190312,17,60, 84,  6.63
20190312,18, 5, 66,  6.12
20190312,18,10, 84,  5.61
20190312,18,15, 80,  5.61
20190312,18,20, 79,  5.10
20190312,18,25, 83,  4.59
20190312,18,30, 76,  5.61
20190312,18,35, 82,  5.61
20190312,18,40, 77,  4.59
20190312,18,45, 88,  5.10
20190312,18,50, 89,  5.61
20190312,18,55, 94,  5.61
20190312,18,60, 79,  5.10
20190312,19, 5, 79,  5.10
20190312,19,10, 82,  4.59
20190312,19,15, 93,  6.63
20190312,19,20,113,  4.59
20190312,19,25, 88,  5.61
20190312,19,30, 87,  5.61
20190312,19,35, 94,  5.10
20190312,19,40, 74,  4.59
20190312,19,45, 81,  4.59
20190312,19,50, 79,  5.61
20190312,19,55, 81,  5.61
20190312,19,60, 77,  6.12
20190312,20, 5, 81,  5.10
20190312,20,10, 80,  4.59
20190312,20,15, 80,  5.10
20190312,20,20, 77,  5.61
20190312,20,25, 77,  4.08
20190312,20,30, 80,  5.61
20190312,20,35, 76,  5.61
20190312,20,40, 84,  5.10
20190312,20,45, 74,  5.61
20190312,20,50, 70,  6.12
20190312,20,55, 73,  6.63
20190312,20,60, 62,  7.14
20190312,21, 5, 73,  6.12
20190312,21,10, 80,  6.63
20190312,21,15, 77,  5.61
20190312,21,20, 81,  5.61
20190312,21,25, 93,  5.61
20190312,21,30, 86,  5.10
20190312,21,35, 94,  5.10
20190312,21,40, 92,  6.12
20190312,21,45, 92,  5.10
20190312,21,50,106,  5.61
20190312,21,55,102,  5.10
20190312,21,60, 98,  5.10
20190312,22, 5,117,  5.10
20190312,22,10,138,  6.63
20190312,22,15,152,  5.61
20190312,22,20,144,  4.59
20190312,22,25,142,  4.59
20190312,22,30,149,  3.57
20190312,22,35,146,  3.57
20190312,22,40,151,  5.10
20190312,22,45,156,  6.12
20190312,22,50,157,  7.14
20190312,22,55,173,  9.69
20190312,22,60,173, 10.20
20190312,23, 5,174, 10.20
20190312,23,10,171, 10.71
20190312,23,15,172, 10.20
20190312,23,20,173,  8.67
20190312,23,25,171,  9.69
20190312,23,30,168,  9.69
20190312,23,35,174,  8.16
20190312,23,40,180,  9.18
20190312,23,45,174,  8.67
20190312,23,50,183,  9.18
20190312,23,55,183,  8.67
20190312,23,60,176,  8.16
20190312,24, 5,179,  9.69
20190312,24,10,184,  9.18
20190312,24,15,181,  8.67
20190312,24,20,178, 10.20
20190312,24,25,177, 10.71
20190312,24,30,176, 11.22
20190312,24,35,184, 10.71
20190312,24,40,179, 10.71
20190312,24,45,177, 10.20
20190312,24,50,182,  9.69
20190312,24,55,177, 10.20
20190312,24,60,166, 10.20
20190313, 1, 5,180, 10.20
20190313, 1,10,174,  9.69
20190313, 1,15,172,  9.69
20190313, 1,20,184,  9.69
20190313, 1,25,168, 10.20
20190313, 1,30,168,  9.18
20190313, 1,35,163,  6.63
20190313, 1,40,157,  7.14
20190313, 1,45,174,  7.14
20190313, 1,50,156,  6.12
20190313, 1,55,146,  6.63
20190313, 1,60,148,  6.12
20190313, 2, 5,152,  6.12
20190313, 2,10,162,  4.59
20190313, 2,15,149,  4.59
20190313, 2,20,148,  5.61
20190313, 2,25,138,  6.63
20190313, 2,30,141,  6.12
20190313, 2,35,136,  6.63
20190313, 2,40,137,  7.65
20190313, 2,45,148,  6.63
20190313, 2,50,147,  6.63
20190313, 2,55,147,  7.14
20190313, 2,60,153,  6.63
20190313, 3, 5,136,  6.12
20190313, 3,10,140,  7.14
20190313, 3,15,142,  7.65
20190313, 3,20,142,  6.12
20190313, 3,25,141,  7.65
20190313, 3,30,143,  6.63
20190313, 3,35,128,  6.63
20190313, 3,40,144,  6.63
20190313, 3,45,131,  6.12
20190313, 3,50,128,  5.10
20190313, 3,55,134,  5.10
20190313, 3,60,141,  5.61
20190313, 4, 5,128,  4.59
20190313, 4,10,128,  4.59
20190313, 4,15,129,  4.59
20190313, 4,20,126,  5.61
20190313, 4,25,121,  4.59
20190313, 4,30,117,  5.10
20190313, 4,35,119,  5.61
20190313, 4,40,134,  6.12
20190313, 4,45,134,  7.65
20190313, 4,50,129,  7.65
20190313, 4,55,116,  6.63
20190313, 4,60,116,  6.63
20190313, 5, 5,120,  6.12
20190313, 5,10,118,  7.14
20190313, 5,15,124,  5.61
20190313, 5,20,120,  6.12
20190313, 5,25,108,  6.63
20190313, 5,30,101,  6.12
20190313, 5,35, 98,  5.61
20190313, 5,40,102,  6.12
20190313, 5,45,102,  6.63
20190313, 5,50,103,  6.63
20190313, 5,55,104,  6.63
20190313, 5,60, 92,  7.14
20190313, 6, 5,103,  6.63
20190313, 6,10, 86,  6.63
20190313, 6,15, 91,  6.12
20190313, 6,20,103,  8.67
20190313, 6,25, 97,  8.16
20190313, 6,30,104,  7.14
20190313, 6,35, 89,  7.14
20190313, 6,40, 91,  8.16
20190313, 6,45, 86,  7.65
20190313, 6,50, 94,  7.14
20190313, 6,55, 87,  7.14
20190313, 6,60, 88,  7.65
20190313, 7, 5, 86,  7.65
20190313, 7,10, 93,  8.16
20190313, 7,15, 86,  8.16
20190313, 7,20, 88,  8.67
20190313, 7,25,100,  7.65
20190313, 7,30, 87,  8.67
20190313, 7,35, 92,  9.18
20190313, 7,40, 90,  8.67
20190313, 7,45, 79,  9.69
20190313, 7,50, 76,  9.69
20190313, 7,55, 83,  9.18
20190313, 7,60, 84, 10.20
20190313, 8, 5, 79, 10.20
20190313, 8,10, 81, 10.20
20190313, 8,15, 71,  8.67
20190313, 8,20, 81,  7.65
20190313, 8,25, 70,  9.18
20190313, 8,30, 70,  9.18
20190313, 8,35, 73,  8.67
20190313, 8,40, 60,  9.18
20190313, 8,45, 62,  9.69
20190313, 8,50, 67, 10.71
20190313, 8,55, 74,  9.69
20190313, 8,60, 70, 10.71
20190313, 9, 5, 71,  9.18
20190313, 9,10, 61,  9.18
20190313, 9,15, 58,  9.18
20190313, 9,20, 56,  9.69
20190313, 9,25, 57,  9.18
20190313, 9,30, 64, 10.71
20190313, 9,35, 62, 11.22
20190313, 9,40, 57,  9.69
20190313, 9,45, 59, 10.20
20190313, 9,50, 61, 10.20
20190313, 9,55, 74,  8.67
20190313, 9,60,147,  6.12
20190313,10, 5,174,  6.12
20190313,10,10,158,  6.12
20190313,10,15,164,  6.63
20190313,10,20,149,  5.61
20190313,10,25,156,  6.12
20190313,10,30,148,  6.12
20190313,10,35,153,  5.10
20190313,10,40,147,  5.61
20190313,10,45,153,  5.10
20190313,10,50,142,  4.59
20190313,10,55,136,  6.12
20190313,10,60,131,  7.14
20190313,11, 5,137,  6.12
20190313,11,10,136,  5.10
20190313,11,15,128,  4.59
20190313,11,20,123,  2.55
20190313,11,25, 59,  2.55
20190313,11,30, 50,  2.55
20190313,11,35, 17,  3.57
20190313,11,40,  4,  4.59
20190313,11,45,346,  6.12
20190313,11,50,353,  6.12
20190313,11,55,352,  7.14
20190313,11,60,349,  8.67
20190313,12, 5,349,  8.67
20190313,12,10,353,  8.67
20190313,12,15,354,  9.69
20190313,12,20,356,  8.16
20190313,12,25,359,  8.67
20190313,12,30,  3,  8.67
20190313,12,35,  8, 12.24
20190313,12,40, 24, 14.28
20190313,12,45, 20, 13.26
20190313,12,50, 14, 12.75
20190313,12,55, 14, 14.28
20190313,12,60, 14, 14.79
20190313,13, 5, 12, 15.30
20190313,13,10,  3, 14.79
20190313,13,15,  1, 14.28
20190313,13,20,360, 16.32
20190313,13,25,356, 16.32
20190313,13,30,359, 17.85
20190313,13,35,357, 16.83
20190313,13,40,  2, 17.34
20190313,13,45,347, 18.36
20190313,13,50,359, 18.87
20190313,13,55,353, 17.34
20190313,13,60,360, 21.93
20190313,14, 5,  4, 18.36
20190313,14,10,351, 19.89
20190313,14,15,357, 20.91
20190313,14,20,  3, 20.40
20190313,14,25,354, 22.44
20190313,14,30,352, 20.40
20190313,14,35,348, 22.44
20190313,14,40,351, 21.42
20190313,14,45,350, 20.40
20190313,14,50,350, 21.93
20190313,14,55,354, 20.91
20190313,14,60,346, 20.40
20190313,15, 5,348, 20.91
20190313,15,10,349, 20.91
20190313,15,15,351, 20.40
20190313,15,20,358, 20.91
20190313,15,25,358, 20.91
20190313,15,30,  3, 18.36
20190313,15,35,350, 19.89
20190313,15,40,350, 20.40
20190313,15,45,353, 20.91
20190313,15,50,351, 19.38
20190313,15,55,352, 19.89
20190313,15,60,353, 20.91
20190313,16, 5,350, 18.87
20190313,16,10,347, 20.91
20190313,16,15,347, 22.44
20190313,16,20,351, 21.93
20190313,16,25,348, 21.42
20190313,16,30,347, 21.42
20190313,16,35,351, 23.46
20190313,16,40,350, 20.91
20190313,16,45,337, 20.91
20190313,16,50,342, 19.89
20190313,16,55,343, 20.40
20190313,16,60,338, 20.40
20190313,19, 5,339, 17.34
20190313,19,10,342, 16.83
20190313,19,15,343, 16.83
20190313,19,20,343, 18.36
20190313,19,25,338, 16.83
20190313,19,30,337, 17.85
20190313,19,35,344, 17.34
20190313,19,40,344, 16.32
20190313,19,45,341, 18.36
20190313,19,50,339, 17.34
20190313,19,55,341, 17.85
20190313,19,60,337, 17.34
20190313,20, 5,341, 19.89
20190313,20,10,340, 19.89
20190313,20,15,340, 20.40
20190313,20,20,337, 18.87
20190313,20,25,337, 20.40
20190313,20,30,340, 20.40
20190313,20,35,336, 20.40
20190313,20,40,344, 21.42
20190313,20,45,344, 21.42
20190313,20,50,340, 20.91
20190313,20,55,343, 20.91
20190313,20,60,342, 21.42
20190313,21, 5,343, 19.89
20190313,21,10,340, 20.40
20190313,21,15,337, 20.40
20190313,21,20,341, 19.38
20190313,21,25,343, 19.38
20190313,21,30,336, 19.89
20190313,21,35,344, 20.91
20190313,21,40,342, 20.91
20190313,21,45,332, 19.89
20190313,21,50,336, 20.40
20190313,21,55,332, 19.89
20190313,21,60,328, 19.89
20190313,22, 5,337, 20.40
20190313,22,10,328, 21.93
20190313,22,15,332, 19.38
20190313,22,20,334, 19.38
20190313,22,25,332, 18.87
20190313,22,30,329, 19.89
20190313,22,35,336, 20.91
20190313,22,40,331, 19.89
20190313,22,45,336, 19.89
20190313,22,50,327, 19.38
20190313,22,55,343, 18.87
20190313,22,60,343, 18.87
20190313,23, 5,344, 20.91
20190313,23,10,341, 20.91
20190313,23,15,342, 18.87
20190313,23,20,343, 18.87
20190313,23,25,341, 19.38
20190313,23,30,338, 19.89
20190313,23,35,344, 20.40
20190313,23,40,340, 19.89
20190313,23,45,344, 20.91
20190313,23,50,343, 20.91
20190313,23,55,343, 19.89
20190313,23,60,336, 19.89
20190313,24, 5,339, 21.42
20190313,24,10,344, 20.40
20190313,24,15,341, 20.40
20190313,24,20,328, 20.40
20190313,24,25,327, 20.91
20190313,24,30,326, 19.89
20190313,24,35,334, 18.36
20190313,24,40,329, 19.38
20190313,24,45,327, 18.36
20190313,24,50,332, 18.87
20190313,24,55,327, 20.40
20190313,24,60,326, 19.38
20190314, 1, 5,330, 19.38
20190314, 1,10,334, 17.85
20190314, 1,15,332, 17.85
20190314, 1,20,334, 17.34
20190314, 1,25,328, 17.34
20190314, 1,30,328, 17.34
20190314, 1,35,333, 17.34
20190314, 1,40,327, 16.32
20190314, 1,45,334, 17.34
20190314, 1,50,326, 17.34
20190314, 1,55,326, 17.34
20190314, 1,60,328, 17.85
20190314, 2, 5,332, 17.34
20190314, 2,10,332, 16.32
20190314, 2,15,329, 16.83
20190314, 2,20,328, 17.85
20190314, 2,25,328, 18.36
20190314, 2,30,331, 17.85
20190314, 2,35,326, 16.83
20190314, 2,40,327, 17.34
20190314, 2,45,328, 16.83
20190314, 2,50,327, 18.87
20190314, 2,55,327, 17.85
20190314, 2,60,333, 17.34
20190314, 3, 5,326, 15.81
20190314, 3,10,330, 16.83
20190314, 3,15,332, 18.87
20190314, 3,20,332, 16.83
20190314, 3,25,331, 17.34
20190314, 3,30,333, 18.87
20190314, 3,35,328, 18.36
20190314, 3,40,334, 17.85
20190314, 3,45,331, 17.85
20190314, 3,50,328, 18.36
20190314, 3,55,334, 16.83
20190314, 3,60,331, 16.83
20190314, 4, 5,328, 19.38
20190314, 4,10,328, 17.34
20190314, 4,15,329, 19.89
20190314, 4,20,326, 18.36
20190314, 4,25,331, 18.87
20190314, 4,30,327, 18.36
20190314, 4,35,329, 19.89
20190314, 4,40,334, 16.83
20190314, 4,45,334, 17.85
20190314, 4,50,329, 18.87
20190314, 4,55,326, 17.85
20190314, 4,60,326, 17.34
20190314, 5, 5,330, 18.36
20190314, 5,10,328, 18.87
20190314, 5,15,334, 18.87
20190314, 5,20,330, 19.89
20190314, 5,25,328, 18.87
20190314, 5,30,331, 18.36
20190314, 5,35,328, 18.87
20190314, 5,40,332, 19.89
20190314, 5,45,332, 19.89
20190314, 5,50,333, 18.87
20190314, 5,55,334, 17.85
20190314, 5,60,332, 18.87
20190314, 6, 5,333, 19.89
20190314, 6,10,326, 16.83
20190314, 6,15,331, 17.34
20190314, 6,20,323, 17.34
20190314, 6,25,327, 18.36
20190314, 6,30,334, 18.87
20190314, 6,35,329, 18.87
20190314, 6,40,331, 16.83
20190314, 6,45,326, 18.36
20190314, 6,50,334, 18.36
20190314, 6,55,327, 19.38
20190314, 6,60,328, 17.85
20190314, 7, 5,326, 19.89
20190314, 7,10,333, 17.34
20190314, 7,15,326, 16.32
20190314, 7,20,328, 17.34
20190314, 7,25,330, 16.32
20190314, 7,30,327, 16.83
20190314, 7,35,332, 19.38
20190314, 7,40,330, 19.38
20190314, 7,45,329, 18.87
20190314, 7,50,326, 17.85
20190314, 7,55,333, 18.87
20190314, 7,60,334, 16.32
20190314, 8, 5,329, 18.36
20190314, 8,10,331, 17.34
20190314, 8,15,331, 16.83
20190314, 8,20,331, 18.87
20190314, 8,25,330, 19.38
20190314, 8,30,330, 16.83
20190314, 8,35,333, 17.34
20190314, 8,40,330, 17.34
20190314, 8,45,332, 17.34
20190314, 8,50,327, 16.32
20190314, 8,55,334, 16.83
20190314, 8,60,330, 17.85
20190314, 9, 5,331, 16.83
20190314, 9,10,331, 17.34
20190314, 9,15,328, 18.36
20190314, 9,20,326, 16.83
20190314, 9,25,327, 17.34
20190314, 9,30,334, 16.83
20190314, 9,35,332, 17.34
20190314, 9,40,327, 17.34
20190314, 9,45,329, 16.32
20190314, 9,50,331, 17.34
20190314, 9,55,334, 15.81
20190314, 9,60,327, 17.34
20190314,10, 5,334, 15.81
20190314,10,10,328, 16.32
20190314,10,15,334, 16.32
20190314,10,20,329, 18.36
20190314,10,25,326, 18.36
20190314,10,30,328, 19.89
20190314,10,35,333, 19.89
20190314,10,40,327, 18.87
20190314,10,45,343, 17.85
20190314,10,50,332, 17.85
20190314,10,55,326, 19.38
20190314,10,60,341, 17.85
20190314,11, 5,327, 16.83
20190314,11,10,326, 15.81
20190314,11,15,338, 19.38
20190314,11,20,343, 18.87
20190314,11,25,339, 17.34
20190314,11,30,340, 19.38
20190314,11,35,327, 20.91
20190314,11,40,344, 19.38
20190314,11,45,326, 18.87
20190314,11,50,333, 19.38
20190314,11,55,342, 17.85
20190314,11,60,339, 18.87
20190314,12, 5,329, 18.87
20190314,12,10,333, 19.89
20190314,12,15,344, 16.83
20190314,12,20,326, 17.34
20190314,12,25,339, 16.83
20190314,12,30,333, 16.32
20190314,12,35,328, 17.85
20190314,12,40,334, 16.83
20190314,12,45,330, 18.36
20190314,12,50,334, 19.38
20190314,12,55,334, 17.34
20190314,12,60,334, 17.85
20190314,13, 5,332, 16.83
20190314,13,10,333, 17.85
20190314,13,15,331, 17.34
20190314,13,20,340, 18.36
20190314,13,25,326, 18.36
20190314,13,30,339, 16.32
20190314,13,35,327, 17.34
20190314,13,40,342, 18.87
20190314,13,45,327, 16.83
20190314,13,50,329, 17.34
20190314,13,55,343, 16.32
20190314,13,60,340, 15.81
20190314,14, 5,344, 16.83
20190314,14,10,341, 16.83
20190314,14,15,337, 17.34
20190314,14,20,343, 15.30
20190314,14,25,334, 16.83
20190314,14,30,342, 15.81
20190314,14,35,338, 15.81
20190314,14,40,331, 14.28
20190314,14,45,330, 16.32
20190314,14,50,340, 14.28
20190314,14,55,334, 13.26
20190314,14,60,326, 13.26
20190314,15, 5,328, 15.30
20190314,15,10,329, 14.79
20190314,15,15,341, 14.79
20190314,15,20,338, 14.79
20190314,15,25,338, 15.81
20190314,15,30,343, 15.30
20190314,15,35,340, 15.30
20190314,15,40,340, 15.30
20190314,15,45,343, 14.79
20190314,15,50,341, 14.79
20190314,15,55,342, 13.77
20190314,15,60,343, 14.79
20190314,16, 5,340, 14.79
20190314,16,10,337, 14.28
20190314,16,15,337, 13.77
20190314,16,20,341, 14.79
20190314,16,25,338, 13.26
20190314,16,30,337, 12.75
20190314,16,35,331, 13.26
20190314,16,40,340, 12.75
20190314,16,45,337, 11.73
20190314,16,50,342, 11.73
20190314,16,55,343, 10.71
20190314,16,60,338, 12.75
20190314,17, 5,343, 13.26
20190314,17,10,337, 11.73
20190314,17,15,343, 12.75
20190314,17,20,336, 12.24
20190314,17,25,344, 11.22
20190314,17,30,342, 11.73
20190314,17,35,340, 11.73
20190314,17,40,337, 10.20
20190314,17,45,344, 11.22
20190314,17,50,337, 11.22
20190314,17,55,342, 11.22
20190314,17,60,344, 10.20
20190314,18, 5,336, 10.20
20190314,18,10,344, 10.20
20190314,18,15,340,  9.18
20190314,18,20,339,  8.67
20190314,18,25,343,  8.67
20190314,18,30,336,  7.65
20190314,18,35,342,  7.65
20190314,18,40,337,  7.14
20190314,18,45,338,  6.63
20190314,18,50,349,  7.65
20190314,18,55,344,  6.12
20190314,18,60,339,  6.63
20190314,19, 5,339,  5.61
20190314,19,10,352,  6.12
20190314,19,15,  3,  6.63
20190314,19,20,  3,  7.14
20190314,19,25,358,  8.16
20190314,19,30,357,  8.16
20190314,19,35,  4,  7.65
20190314,19,40,354,  7.14
20190314,19,45,351,  5.61
20190314,19,50,349,  5.61
20190314,19,55,341,  4.59
20190314,19,60,337,  4.08
20190314,20, 5,341,  4.59
20190314,20,10,350,  5.10
20190314,20,15,340,  5.61
20190314,20,20,337,  5.61
20190314,20,25,337,  5.61
20190314,20,30,340,  6.12
20190314,20,35,336,  5.61
20190314,20,40,344,  5.61
20190314,20,45,344,  5.61
20190314,20,50,340,  5.61
20190314,20,55,343,  5.61
20190314,20,60,342,  5.10
20190314,21, 5,343,  5.10
20190314,21,10,330,  5.10
20190314,21,15,327,  5.10
20190314,21,20,331,  5.61
20190314,21,25,343,  5.61
20190314,21,30,336,  5.61
20190314,21,35,344,  5.10
20190314,21,40,342,  5.10
20190314,21,45,332,  5.10
20190314,21,50,316,  5.10
20190314,21,55,312,  4.08
20190314,21,60,308,  4.08
20190314,22, 5,307,  4.59
20190314,22,10,318,  4.59
20190314,22,15,322,  5.10
20190314,22,20,324,  5.10
20190314,22,25,322,  4.59
20190314,22,30,309,  3.57
20190314,22,35,286,  4.08
20190314,22,40,291,  3.57
20190314,22,45,276,  2.55
20190314,22,50,267,  3.06
20190314,22,55,283,  3.57
20190314,22,60,283,  3.06
20190314,23, 5,294,  3.57
20190314,23,10,301,  4.08
20190314,23,15,302,  3.57
20190314,23,20,313,  4.08
20190314,23,25,301,  4.08
20190314,23,30,278,  3.57
20190314,23,35,284,  3.57
20190314,23,40,280,  3.57
20190314,23,45,304,  4.08
20190314,23,50,303,  4.08
20190314,23,55,293,  3.57
20190314,23,60,286,  3.57
20190314,24, 5,289,  3.57
20190314,24,10,284,  3.57
20190314,24,15,291,  3.57
20190314,24,20,278,  3.57
20190314,24,25,277,  3.57
20190314,24,30,286,  3.57
20190314,24,35,284,  3.57
20190314,24,40,289,  3.57
20190314,24,45,297,  3.57
20190314,24,50,302,  3.57
20190314,24,55,307,  4.08
20190314,24,60,306,  4.08
20190315, 1, 5,310,  4.08
20190315, 1,10,314,  4.08
20190315, 1,15,292,  3.06
20190315, 1,20,264,  3.57
20190315, 1,25,268,  4.59
20190315, 1,30,278,  4.08
20190315, 1,35,283,  3.06
20190315, 1,40,267,  3.57
20190315, 1,45,264,  4.08
20190315, 1,50,256,  3.57
20190315, 1,55,256,  4.08
20190315, 1,60,258,  4.59
20190315, 2, 5,252,  5.10
20190315, 2,10,262,  5.10
20190315, 2,15,259,  4.08
20190315, 2,20,248,  5.10
20190315, 2,25,258,  4.08
20190315, 2,30,251,  5.10
20190315, 2,35,246,  5.10
20190315, 2,40,237,  5.10
20190315, 2,45,238,  5.10
20190315, 2,50,237,  4.59
20190315, 2,55,237,  5.10
20190315, 2,60,243,  5.10
20190315, 3, 5,236,  5.10
20190315, 3,10,250,  4.59
20190315, 3,15,252,  4.08
20190315, 3,20,252,  4.08
20190315, 3,25,251,  4.59
20190315, 3,30,263,  4.59
20190315, 3,35,258,  4.59
20190315, 3,40,264,  4.59
20190315, 3,45,261,  4.08
20190315, 3,50,248,  5.10
20190315, 3,55,244,  5.61
20190315, 3,60,251,  5.10
20190315, 4, 5,238,  5.10
20190315, 4,10,238,  5.10
20190315, 4,15,249,  5.61
20190315, 4,20,246,  6.12
20190315, 4,25,251,  5.61
20190315, 4,30,247,  5.10
20190315, 4,35,249,  5.10
20190315, 4,40,244,  5.10
20190315, 4,45,244,  5.10
20190315, 4,50,239,  5.10
20190315, 4,55,226,  5.61
20190315, 4,60,226,  5.61
20190315, 5, 5,230,  4.08
20190315, 5,10,228,  4.08
20190315, 5,15,234,  4.59
20190315, 5,20,220,  4.59
20190315, 5,25,218,  4.59
20190315, 5,30,221,  5.10
20190315, 5,35,218,  5.10
20190315, 5,40,222,  5.10
20190315, 5,45,222,  5.10
20190315, 5,50,233,  5.10
20190315, 5,55,234,  5.10
20190315, 5,60,222,  4.08
